url,label,domain,subdomain,tld,domain_len,subdomain_count,path_len,path_token_count,path_entropy,path_digit_ratio,url_len,has_at_symbol,hyphen_count,param_count,is_https,domain_age_days,domain_exp_days
login.srfoutlookmail-micronlnecom.help-support-tmdfs.dns.navy,0,dns,login.srfoutlookmail-micronlnecom.help-support-tmdfs,navy,3,3,61,1,4.248029093069539,0.0,61,0,3,0,0,3222,64
at1ce.org/themenreihe.p?c=Pop%20musicians,1,at1ce,,org,5,0,23,2,3.670968891951065,0.043478260869565216,41,0,0,1,0,103,261
facebook.com/people/Stacy-Lynn/1067572155,1,facebook,,com,8,0,41,4,4.405855662943599,0.24390243902439024,41,0,1,0,0,10396,3118
http://www.slideserve.com/toshi/multimedia-messaging-service,1,slideserve,www,com,10,1,35,2,3.9188679318992437,0.0,60,0,2,0,0,6367,937
exclusivamente.net,0,exclusivamente,,net,14,0,18,1,3.5032583347756456,0.0,18,0,0,0,0,-1,-1
berrygoodfarm.com/,1,berrygoodfarm,,com,13,0,18,1,3.530493056757482,0.0,18,0,0,0,0,2846,75
ponyup.biz/,1,ponyup,,biz,6,0,11,1,3.2776134368191157,0.0,11,0,0,0,0,-1,-1
hockeysfuture.com/prospect/blake_geoffrion,1,hockeysfuture,,com,13,0,42,3,4.21412829288914,0.0,42,0,0,0,0,10231,359
eu.diablo.net.mx.uz-login.in/login.html?app=wam&ref=www.worldofwarcraft.com/account/&eor=0&app=bam/,0,uz-login,eu.diablo.net.mx,in,8,4,39,2,3.8940006161317253,0.0,99,0,1,4,0,-1,-1
rollerskates.yolasite.com/,1,yolasite,rollerskates,com,8,1,26,1,3.6612262562697895,0.0,26,0,0,0,0,6369,569
waoskalta.com,0,waoskalta,,com,9,0,13,1,3.180832987205441,0.0,13,0,0,0,0,-1,-1
people.famouswhy.com/jennifer_aubin/,1,famouswhy,people,com,9,1,36,2,4.239097917988786,0.0,36,0,0,0,0,7116,188
www.codeproject.com/vcpp/stl/ptr_vecto.asp,1,codeproject,www,com,11,1,42,4,3.862821447599534,0.0,42,0,0,0,0,9439,1153
bookforum.com/archive/win_01/interview_connell.html,1,bookforum,,com,9,0,51,4,4.272737538339061,0.0392156862745098,51,0,0,0,0,10799,524
https://aiu.kdad.bqultmi.cn,0,bqultmi,aiu.kdad,cn,7,2,0,0,0.0,0.0,27,0,0,0,1,-1,-1
uucfl.org/evolution/timeline.shtml,1,uucfl,,org,5,0,34,3,3.9176264438733583,0.0,34,0,0,0,0,9524,337
http://sma.sekolah-kesatuan.sch.id/MINDS/latest/Update.html,0,sekolah-kesatuan,sma,sch.id,16,1,25,3,3.893660689688186,0.0,59,0,1,0,0,4675,73
https://www.e.maecrocaei.com,0,maecrocaei,www.e,com,10,2,0,0,0.0,0.0,28,0,0,0,1,-1,-1
elementhealth.co.za,0,elementhealth,,co.za,13,0,19,1,3.300559092390954,0.0,19,0,0,0,0,-1,-1
cox.com-6159368de39251d7a-login.id-107sbtd9cbhsbtd5d80a13c0db1f546757jnq9j575467574761563.kylelierman.com,0,kylelierman,cox.com-6159368de39251d7a-login.id-107sbtd9cbhsbtd5d80a13c0db1f546757jnq9j575467574761563,com,11,3,105,1,4.7561123036666375,0.4380952380952381,105,0,3,0,0,-1,-1
https://observe.gdhctest.net/collar,0,gdhctest,observe,net,8,1,7,1,2.521640636343318,0.0,35,0,0,0,1,-1,-1
https://conject-au-login.updatetjp.club,0,updatetjp,conject-au-login,club,9,1,0,0,0.0,0.0,39,0,2,0,1,-1,-1
uk.eurosport.yahoo.com/football/league-cup/2011-2012/chelsea-fulham-483426.html,1,yahoo,uk.eurosport,com,5,2,79,5,4.518847445763249,0.17721518987341772,79,0,4,0,0,11197,126
northwelkin.com,0,northwelkin,,com,11,0,15,1,3.640223928941852,0.0,15,0,0,0,0,-1,-1
pastehtml.com/view/bebwniwri.html,0,pastehtml,,com,9,0,33,3,4.020926316000352,0.0,33,0,0,0,0,6074,134
facebook.com/pages/CFCF/196418801490,1,facebook,,com,8,0,36,4,4.273684376262023,0.3333333333333333,36,0,0,0,0,10396,3118
securepayipal.ddns.net,0,ddns,securepayipal,net,4,1,22,1,3.6978458230844122,0.0,22,0,0,0,0,8844,651
sign-log.xp-paypalservicecaseidmanageauth.com,0,xp-paypalservicecaseidmanageauth,sign-log,com,32,1,45,1,4.174426151548691,0.0,45,0,2,0,0,-1,-1
shambhalasun.com/sunspace/?p=10825,1,shambhalasun,,com,12,0,26,2,3.6235166412180155,0.0,34,0,0,1,0,10644,311
craiggallivan.com/facte/a1df871610f580d2f25d2e18015caf05/,0,craiggallivan,,com,13,0,57,3,4.258353067465541,0.3684210526315789,57,0,0,0,0,-1,-1
semanofertsday.com,0,semanofertsday,,com,14,0,18,1,3.614369445886757,0.0,18,0,0,0,0,-1,-1
https://www.guon-eki-co-jp.gotoinfor.amxb.cn/,0,amxb,www.guon-eki-co-jp.gotoinfor,cn,4,3,1,0,-0.0,0.0,45,0,3,0,1,351,13
mainer.oranjetours.pl/pdf/,0,oranjetours,mainer,pl,11,1,26,2,3.979097891134805,0.0,26,0,0,0,0,-1,-1
cather.unl.edu/cs003_grande.html,1,unl,cather,edu,3,1,32,2,4.077819531114783,0.09375,32,0,0,0,0,13928,684
myettherewallet.com,0,myettherewallet,,com,15,0,19,1,3.3660913291191923,0.0,19,0,0,0,0,-1,-1
futbusters.com/Qu1cWNx/qD4O901yL.php?id=,0,futbusters,,com,10,0,36,3,4.648955904159993,0.1388888888888889,40,0,0,1,0,4764,348
safety.th.manage.apple.terms-signin.com,0,terms-signin,safety.th.manage.apple,com,12,4,39,1,3.9359357962188977,0.0,39,0,1,0,0,-1,-1
sbnation.com/fantasy/2011/10/27/2519307/fantasy-football-week-8-wide-receiver-projections-a-j-green-steve-smith,1,sbnation,,com,8,0,111,7,4.6315441995102375,0.14414414414414414,111,0,11,0,0,7472,197
https://www.4jp.mcerceanri.com/,0,mcerceanri,www.4jp,com,10,2,1,0,-0.0,0.0,31,0,0,0,1,-1,-1
http://fuller.com.sg/.co-jp,0,fuller,,com.sg,6,0,7,1,2.8073549220576037,0.0,27,0,1,0,0,-1,-1
psychopaths.tumblr.com/post/1209313789/robert-berdella-on-april-4-1988-robert,1,tumblr,psychopaths,com,6,1,77,4,4.541981346532892,0.19480519480519481,77,0,6,0,0,7037,632
topix.com/us-senate/bill-nelson,1,topix,,com,5,0,31,3,3.9292144551992187,0.0,31,0,2,0,0,11154,169
www.rcsiemers.com/dmpi.html,1,rcsiemers,www,com,9,1,27,2,3.736006946447656,0.0,27,0,0,0,0,3764,253
newsbar.info,0,newsbar,,info,7,0,12,1,3.4182958340544896,0.0,12,0,0,0,0,-1,-1
"'www.pearsonhighered.com/educator/academic/product/0,3110,0136059406,00.html'",1,pearsonhighered,'www,com,15,1,77,5,4.602436178118004,0.22077922077922077,77,0,0,0,0,8388,12
silverspring.areaconnect.com/,1,areaconnect,silverspring,com,11,1,29,1,3.857306856898128,0.0,29,0,0,0,0,8645,120
http://lijstenmakerijvanantwerpen.nl/cs/,0,lijstenmakerijvanantwerpen,,nl,26,0,4,1,1.5,0.0,40,0,0,0,0,7741,-1
interwatches.com/vacheron-constantin-history,1,interwatches,,com,12,0,44,2,3.874236028595151,0.0,44,0,2,0,0,8019,1477
paypal.co.uk.ngi9.icu,0,ngi9,paypal.co.uk,icu,4,3,21,1,3.535174565635903,0.047619047619047616,21,0,0,0,0,-1,-1
pagesvlolation.gq,0,pagesvlolation,,gq,14,0,17,1,3.616874605956222,0.0,17,0,0,0,0,-1,-1
msdn.microsoft.com/office/,1,microsoft,msdn,com,9,1,26,2,3.5364142371222305,0.0,26,0,0,0,0,12554,230
https://cushion.pm531.cn/advise,0,pm531,cushion,cn,5,1,7,1,2.8073549220576037,0.0,31,0,0,0,1,166,198
shshide.com/js/?.randInboxLight.aspx?n74256418&amp;_session=,0,shshide,,com,7,0,15,2,3.323231428797621,0.0,60,0,0,3,0,6418,156
microsoftteam.000webhostapp.com,0,000webhostapp,microsoftteam,com,13,1,31,1,3.84888461662912,0.0967741935483871,31,0,0,0,0,3413,1334
https://eh5ko.csb.app/,0,csb,eh5ko,app,3,1,1,0,-0.0,0.0,22,0,0,0,1,2686,600
kohrongspeedboat.com,0,kohrongspeedboat,,com,16,0,20,1,3.8219280948873626,0.0,20,0,0,0,0,286,443
flickr.com/photos/11765034@N02/3796912105/,1,flickr,,com,6,0,42,4,4.45160849410431,0.47619047619047616,42,1,0,0,0,7967,68
americancatholicchurch.net/,1,americancatholicchurch,,net,22,0,27,1,3.6023165585055517,0.0,27,0,0,0,0,110,254
technicalnewsn.com,0,technicalnewsn,,com,14,0,18,1,3.530493056757482,0.0,18,0,0,0,0,-1,-1
onlineradio2.com/listen/Planete_1045,1,onlineradio2,,com,12,0,36,3,4.162573265150912,0.1388888888888889,36,0,0,0,0,-1,-1
facebook.com/people/Lawrence-Mullins/509433411,1,facebook,,com,8,0,46,4,4.526294499949899,0.1956521739130435,46,0,1,0,0,10396,3118
https://amzanao.co.ip.betrterfy.shop/a3IwMDY1P3,0,betrterfy,amzanao.co.ip,shop,9,3,11,1,3.2776134368191157,0.2727272727272727,47,0,0,0,1,-1,-1
www.rpg.net/news+reviews/reviews/rev_2821.html,1,rpg,www,net,3,1,46,4,3.997892185026925,0.08695652173913043,46,0,0,0,0,10630,1421
daddezio.com/cemetery/junction/CJ-CA-006.html,1,daddezio,,com,8,0,45,4,4.413423651596768,0.06666666666666667,45,0,2,0,0,10139,2277
ehow.com/list_7347491_hotels-westport_-kansas-city.html,1,ehow,,com,4,0,55,2,4.419653295532276,0.12727272727272726,55,0,3,0,0,9799,791
law.lsu.edu/index.cfm?geaux=newsandpublications.newsstories&pid=62D1F438-92A2-AF42-42F3D5B3B7EB0964&bid=EF114F50-1372-69E5-F7A58C48228BF9F2,1,lsu,law,edu,3,1,21,2,3.7849418274376427,0.0,139,0,6,3,0,14118,319
refund-hmrc.uk-codeb6159368de39251d7a-login.id-107sbtd9cbhsbtd5d80a13c0db1f546757jnq9j5754675758738531.riptributes.com,0,riptributes,refund-hmrc.uk-codeb6159368de39251d7a-login.id-107sbtd9cbhsbtd5d80a13c0db1f546757jnq9j5754675758738531,com,11,3,118,1,4.782966147411,0.3983050847457627,118,0,4,0,0,6174,399
tvtropes.org/pmwiki/pmwiki.php/Main/FanFic,1,tvtropes,,org,8,0,42,5,4.0799503875701,0.0,42,0,0,0,0,7471,929
saksfifthavenue.com/main/ProductDetail.jsp?PRODUCT%3C%3Eprd_id=845524446376929&FOLDER%3C%3Efolder_id=282574492709193&bmUID=iEkizOP&ev19=2:45,1,saksfifthavenue,,com,15,0,42,3,4.3680424225727155,0.0,140,0,0,4,0,9804,56
https://www.eki.login.ccfreo.com/a3IwMDY1P3,0,ccfreo,www.eki.login,com,6,3,11,1,3.2776134368191157,0.2727272727272727,43,0,0,0,1,-1,-1
https://jp-rakuten.kt9.top/,0,kt9,jp-rakuten,top,3,1,1,0,-0.0,0.0,27,0,1,0,1,158,206
forgetmenotevents.org/realestateinvestment/contactform.php,0,forgetmenotevents,,org,17,0,58,3,3.848625935104716,0.0,58,0,0,0,0,-1,-1
https://connecct-lgoin.allin1foryou.com/,0,allin1foryou,connecct-lgoin,com,12,1,1,0,-0.0,0.0,40,0,1,0,1,215,149
encyclopediaofukraine.com/pages/N/A/Nationalism.htm,1,encyclopediaofukraine,,com,21,0,51,5,4.302340969796452,0.0,51,0,0,0,0,8951,2371
myspace.com/frankyjohnson23,1,myspace,,com,7,0,27,2,4.032303242743952,0.07407407407407407,27,0,0,0,0,10797,1257
https://paypay-bank.co.jp.zhuhong6666.cn,0,zhuhong6666,paypay-bank.co.jp,cn,11,3,0,0,0.0,0.0,40,0,1,0,1,-1,-1
https://eiwbrczo2.duckdns.org/,0,duckdns,eiwbrczo2,org,7,1,1,0,-0.0,0.0,30,0,0,0,1,4537,1306
list-company.com/company-info/4028809a13dd74c80113dd7c46c54c40/ConjuChem-Inc-Drug-Manufacturing-Pharmaceuticals-Biotechnology-Quebec-Canada.shtml,1,list-company,,com,12,0,145,4,4.915598975773888,0.15862068965517243,145,0,9,0,0,1424,36
dorado-intl.com/page18.html,1,dorado-intl,,com,11,0,27,2,4.134336113194451,0.07407407407407407,27,0,1,0,0,10254,1067
www.na.icar.cnr.it/~pdp2007/,1,cnr,www.na.icar,it,3,3,28,2,3.7803946541231945,0.14285714285714285,28,0,0,0,0,10821,136
https://lcsgbjxgxh.duckdns.org,0,duckdns,lcsgbjxgxh,org,7,1,0,0,0.0,0.0,30,0,0,0,1,4537,1306
http://mockup.metradigitalmedia.com/ts/fonts,0,metradigitalmedia,mockup,com,17,1,9,2,2.5032583347756456,0.0,44,0,0,0,0,-1,-1
www.goggles4u.com/g4u-tr-8809.html,0,goggles4u,www,com,9,1,34,2,4.101881223476018,0.17647058823529413,34,0,2,0,0,7773,1357
espn.go.com/mens-college-basketball/team/_/id/251/texas-longhorns,1,go,espn,com,2,1,65,7,4.314525799325462,0.046153846153846156,65,0,3,0,0,10110,115
amazon.co.uk/British-Transport-Films-Collection-Running/dp/B000FAOB46,1,amazon,,co.uk,6,0,69,4,4.706087413727324,0.07246376811594203,69,0,4,0,0,11241,446
dphss.guam.gov/,1,guam,dphss,gov,4,1,15,1,3.506890595608519,0.0,15,0,0,0,0,7862,354
atlanticcitynj.com/,1,atlanticcitynj,,com,14,0,19,1,3.431623565847431,0.0,19,0,0,0,0,10698,622
https://ewssfsfm.jetos.com/,0,jetos,ewssfsfm,com,5,1,1,0,-0.0,0.0,27,0,0,0,1,8931,199
https://freegiftshavearrived.com/refibg/?s1=0609DGRefiTMb&amp;s3=sc_1430lcat_1623373389&amp;s4=1746&amp;s5=3608399051570332551374020868472403380269,0,freegiftshavearrived,,com,20,0,8,1,2.75,0.0,147,0,0,4,1,-1,-1
craigmarlatt.com/canada/government/martin.html,1,craigmarlatt,,com,12,0,46,4,3.7761589037178003,0.0,46,0,0,0,0,8963,167
discoveryourevent.com/knby545,0,discoveryourevent,,com,17,0,29,2,4.1162646156680225,0.10344827586206896,29,0,0,0,0,3543,109
foxplay.info/?m=music&q=nagara,1,foxplay,,info,7,0,13,1,3.3927474104487847,0.0,30,0,0,2,0,3079,207
https://www.aeon-co-jp-d3fn4vrf7n46l3o4b9oen5.dsdftrtbdft.cf/,0,dsdftrtbdft,www.aeon-co-jp-d3fn4vrf7n46l3o4b9oen5,cf,11,2,1,0,-0.0,0.0,61,0,3,0,1,-1,-1
https://amazon.co.jp.xfig.cn/,0,xfig,amazon.co.jp,cn,4,3,1,0,-0.0,0.0,29,0,0,0,1,18,346
goriga.no/tmp/paypal/paypal.Fr/94963fe30c03da0a996944e757294113/,0,goriga,,no,6,0,64,5,4.451008938909887,0.390625,64,0,0,0,0,-1,-1
lonestarmusic.com/AlvinCrow,1,lonestarmusic,,com,13,0,27,2,4.060262039120377,0.0,27,0,0,0,0,9455,406
msn.foxsports.com/foxsoccer/worldcup/story/world-cup-bid-usa-loses-2022-world-cup-bid-to-qatar,1,foxsports,msn,com,9,1,94,5,4.317263413448475,0.0425531914893617,94,0,10,0,0,9897,693
article.wn.com/view/2011/10/27/Jamaican_music_finds_Canadian_home/,1,wn,article,com,2,1,66,6,4.380902453573289,0.12121212121212122,66,0,0,0,0,11133,3112
wysinger.homestead.com/kushbio.html,1,homestead,wysinger,com,9,1,35,2,4.1998737308598,0.0,35,0,0,0,0,10312,278
interceder.net/topic/Quebec-Major-Junior-Hockey-League,1,interceder,,net,10,0,54,3,4.207686112873937,0.0,54,0,4,0,0,1090,5
http://account-update.amazon.co.jp.tsoftbank.info,0,tsoftbank,account-update.amazon.co.jp,info,9,4,0,0,0.0,0.0,49,0,1,0,0,-1,-1
mlsgear.com/beyond-mls-shop-by-team-new-zealand-national-soccer-team.html,1,mlsgear,,com,7,0,73,2,4.122346780091139,0.0,73,0,9,0,0,9600,261
vk-com-pizdati-kartinki.000webhostapp.com,0,000webhostapp,vk-com-pizdati-kartinki,com,13,1,41,1,4.204278528638955,0.07317073170731707,41,0,3,0,0,3413,1334
https://wap.bitffybtcer.club/,0,bitffybtcer,wap,club,11,1,1,0,-0.0,0.0,29,0,0,0,1,-1,-1
aprilsims.wordpress.com/2010/02/11/from-ghetto-to-greatness-by-kevin-brown/,1,wordpress,aprilsims,com,9,1,75,5,4.481714444135898,0.10666666666666667,75,0,6,0,0,9326,2726
http://annstringer.com/storagechecker/domain/ii.php,0,annstringer,,com,11,0,29,3,3.9523029776623857,0.0,51,0,0,0,0,9777,83
http://jewkbox.com/includes/imprttant/gdoc/mask.php,0,jewkbox,,com,7,0,33,4,4.0895524525606675,0.0,51,0,0,0,0,1704,121
http://www.dfshkqbzt.holopokor.com/admine/voscomptes/banqueposataleservice/postale.activation,0,holopokor,www.dfshkqbzt,com,9,2,59,4,3.964822026636913,0.0,93,0,0,0,0,-1,-1
answers.com/topic/southwest-airlines-co,1,answers,,com,7,0,39,3,3.9872178475009488,0.0,39,0,2,0,0,10709,817
factoryinlines.cf,0,factoryinlines,,cf,14,0,17,1,3.616874605956222,0.0,17,0,0,0,0,-1,-1
movies.nytimes.com/movie/10400/Idi-i-Smotri/trailers,1,nytimes,movies,com,7,1,52,5,4.156580584727748,0.09615384615384616,52,0,2,0,0,11562,491
https://www.etki-wtescemet.icu/,0,etki-wtescemet,www,icu,14,1,1,0,-0.0,0.0,31,0,1,0,1,-1,-1
http://natwest.secured-online-verify.com/,0,secured-online-verify,natwest,com,21,1,1,0,-0.0,0.0,41,0,2,0,0,-1,-1
people.famouswhy.com/rod_mckuen/,1,famouswhy,people,com,9,1,32,2,4.140319531114783,0.0,32,0,0,0,0,7116,188
mercurynews.com/california-budget/ci_19273012,1,mercurynews,,com,11,0,45,3,4.641527262852111,0.17777777777777778,45,0,1,0,0,10618,337
classmates.com/directory/school/Southwest%20High%20School?org=1347,1,classmates,,com,10,0,57,4,4.269110577151281,0.07017543859649122,66,0,0,1,0,11260,61
nytimes.com/1999/09/20/business/nickelodeon-animation-studio-to-open.html,1,nytimes,,com,7,0,73,6,4.2822724244843915,0.1095890410958904,73,0,4,0,0,11562,491
accessgenealogy.com/search/index.htm?cx=007844602721112365245%3Atqzvqwoeini&cof=FORID%3A10&q=&sa.x=32&sa.y=21&siteurl=www.accessgenealogy.com%2F,1,accessgenealogy,,com,15,0,36,3,3.9721634603655414,0.0,144,0,0,6,0,9467,29
nosorigines.qc.ca/genealogielistfirstname.aspx?ancestor=10&Family=Jodoin_610&lng=en,1,nosorigines,,qc.ca,11,0,46,2,3.9345710010613426,0.0,83,0,0,3,0,6833,106
https://hdghtes.itemdb.com/,0,itemdb,hdghtes,com,6,1,1,0,-0.0,0.0,27,0,0,0,1,8933,197
connect.in.com/mackenzie-wilson/photo-gallery.html,1,in,connect,com,2,1,50,3,4.159079570624175,0.0,50,0,2,0,0,10344,248
a11.hentaiwonderland.com,0,hentaiwonderland,a11,com,16,1,24,1,3.7720552088742005,0.08333333333333333,24,0,0,0,0,-1,-1
https://en.m.wikipedia.org/wiki/Fontana_Distribution,1,wikipedia,en.m,org,9,2,26,2,3.657385276650179,0.0,52,0,0,0,1,9010,120
https://api.uccard.co.jp-auth-screen-atu.alvgjuq.cn,0,alvgjuq,api.uccard.co.jp-auth-screen-atu,cn,7,4,0,0,0.0,0.0,51,0,3,0,1,-1,-1
amazon.co.jp.couongjabdxk.net,0,couongjabdxk,amazon.co.jp,net,12,3,29,1,3.840402546702505,0.0,29,0,0,0,0,-1,-1
https://851755.cc/index.php?id=,0,851755,,cc,6,0,10,1,3.1219280948873624,0.0,31,0,0,1,1,-1,-1
iranismarteye.com,0,iranismarteye,,com,13,0,17,1,3.4992275471326924,0.0,17,0,0,0,0,-1,-1
dniash.solidwebhost.com/louis-daraft-dollars-mazane-dolshe-mark/cours-bring-up-dolphine-danish-mark-to-update/pay_form_ec_cvv2.html?cmd=_Processing&amp;amp;amp;amp;dispatch=5885d80a13c0db1fb6947b0aeae66fd,0,solidwebhost,dniash,com,12,1,131,4,4.4905329928045035,0.007633587786259542,204,0,12,2,0,8851,279
http://reversemortgageapproval.net/wp-content/documentj/googledoc2/,0,reversemortgageapproval,,net,23,0,33,3,3.7526004683557055,0.030303030303030304,67,0,1,0,0,-1,-1
geographic.org/geographic_names/o/op.html,1,geographic,,org,10,0,41,4,3.9002689323777315,0.0,41,0,0,0,0,9827,763
http://www.synonym.com/synonyms/nice,1,synonym,www,com,7,1,14,2,3.0391486719030705,0.0,36,0,0,0,0,8776,354
mapleleafshotstove.com/2010/08/04/maple-leafs-2010-11-annual-now-available-for-preorder/,1,mapleleafshotstove,,com,18,0,88,5,4.361881192940796,0.1590909090909091,88,0,8,0,0,6219,354
http://www.history.com/this-day-in-history/reagan-fires-11359-air-traffic-controllers,1,history,www,com,7,1,63,2,4.107590241883712,0.07936507936507936,85,0,8,0,0,11275,46
mpmuseum.org/securbadge3.html,1,mpmuseum,,org,8,0,29,2,3.9783335811852636,0.034482758620689655,29,0,0,0,0,8614,151
http://whuuttkjwk.duckdns.org/ja/main,0,duckdns,whuuttkjwk,org,7,1,8,2,2.5,0.0,37,0,0,0,0,4537,1306
www.angelfire.com/co/1x137/cyber.html,1,angelfire,www,com,9,1,37,4,4.296630730201454,0.10810810810810811,37,0,0,0,0,9831,394
http://www.raekotnon.rakaseoou.nllyoh.top/uWBRvZ8quj/page1.php,0,nllyoh,www.raekotnon.rakaseoou,top,6,3,21,2,3.9754180179138334,0.09523809523809523,62,0,0,0,0,-1,-1
https://amazon.kingleo.top/,0,kingleo,amazon,top,7,1,1,0,-0.0,0.0,27,0,0,0,1,-1,-1
boots.com/en/Opticians/,1,boots,,com,5,0,23,3,3.6753108689123635,0.0,23,0,0,0,0,11058,263
youtube.com/watch?v=uxRdopfdXY4,1,youtube,,com,7,0,17,2,3.616874605956222,0.0,31,0,0,1,0,7516,153
mali-dugi.tumblr.com,0,tumblr,mali-dugi,com,6,1,20,1,3.684183719779189,0.0,20,0,1,0,0,7037,632
paypsal.xgsm.pl/?/webscr?cmd=_login-submit&amp;dispatch=5885d80a13c0db1f8e263663d3faee8d728s3e7f018fdfdfdd4a5fds444fdsddfseefdfdfd674430f2ff90db9xqxqe9c846wfwf4cs54dcssgffgfgfsfdsgdvdfsvd5?,0,xgsm,paypsal,pl,4,1,16,1,3.202819531114783,0.0,189,0,1,4,0,7936,99
mail-deliveryaccessupdateofficial1752.dinginyapercuma.com,0,dinginyapercuma,mail-deliveryaccessupdateofficial1752,com,15,1,57,1,4.3152848656732,0.07017543859649122,57,0,1,0,0,-1,-1
https://sooummu.ssddtg.icu,0,ssddtg,sooummu,icu,6,1,0,0,0.0,0.0,26,0,0,0,1,-1,-1
https://www.etc.userinformation.hpkrausjr.com/a3IwMDY1P3,0,hpkrausjr,www.etc.userinformation,com,9,3,11,1,3.2776134368191157,0.2727272727272727,56,0,0,0,1,-1,-1
ricardogarciavilanova.com/UG7654fgy,0,ricardogarciavilanova,,com,21,0,35,2,4.139877574570947,0.11428571428571428,35,0,0,0,0,5608,235
sportsnetwork.com/merge/tsnform.aspx?c=sportsnetwork&page=nba/playoffs/2011/index.aspx,1,sportsnetwork,,com,13,0,36,3,3.8847954873731343,0.0,86,0,0,2,0,11026,295
http://richmondminerals.co.zm/Paypal/Update/app/lib/field.php?r=bD1odHRwczovL3Jib3ZlcmVuaS5jb20vZUtvbnRv,0,richmondminerals,,co.zm,16,0,32,5,3.5664280318460246,0.0,104,0,0,1,0,1830,-1466
expedia.com/Molson-Stadium-Hotels.0-l6072613-0.Travel-Guide-Filter-Hotels,1,expedia,,com,7,0,73,2,4.598087272600735,0.1232876712328767,73,0,7,0,0,10886,393
http://ht.ly/4cow30oT6rj,0,ht,,ly,2,0,12,1,3.4182958340544896,0.3333333333333333,24,0,0,0,0,1791,197
https://au-pay-auoneo.dmfmhun.cn,0,dmfmhun,au-pay-auoneo,cn,7,1,0,0,0.0,0.0,32,0,2,0,1,-1,-1
ckuik.com/Kabhi_Alvida_Na_Kehna,1,ckuik,,com,5,0,31,2,4.1313003425053605,0.0,31,0,0,0,0,1287,173
https://rebrand.ly/7d69f6,0,rebrand,,ly,7,0,7,1,2.521640636343318,0.5714285714285714,25,0,0,0,1,1791,1094
trafosmazlemian.com.ar/info/FRE_R/nab-internet-banking/c4365/,0,trafosmazlemian,,com.ar,15,0,61,5,4.446387543399209,0.06557377049180328,61,0,2,0,0,-1,-1
helix-ptsa.helix.groupfusion.net/modules/groups/integrated_home.phtml?gid=831183,1,groupfusion,helix-ptsa.helix,net,11,2,69,4,4.244101226139123,0.0,80,0,1,1,0,8893,443
torontoist.com/2009/10/google_street_view_nowhere_to_hide/,1,torontoist,,com,10,0,58,4,4.081505780650721,0.10344827586206896,58,0,0,0,0,7849,550
duke.edu/web/secmod/pfau/cv.html,1,duke,,edu,4,0,32,5,4.015319531114783,0.0,32,0,0,0,0,14349,684
https://www.n.ceareacd.com/,0,ceareacd,www.n,com,8,2,1,0,-0.0,0.0,27,0,0,0,1,-1,-1
http://178.170.13.112/6a992d5529f459a44fee58c733255e8671860c77c6745379b0d44304d66b6a13.html?id=53984,0,178.170.13.112,,,14,0,70,1,4.172601276494188,0.6857142857142857,100,0,0,1,0,-1,-1
mylife.com/c-1106292066,1,mylife,,com,6,0,23,2,3.8820451081368623,0.43478260869565216,23,0,1,0,0,10372,585
amazon.com/Black-Jacobins-Toussaint-LOuverture-Revolution/dp/0679724672,1,amazon,,com,6,0,71,4,4.791949542125696,0.14084507042253522,71,0,4,0,0,11275,411
pplsrvice.ddns.net,0,ddns,pplsrvice,net,4,1,18,1,3.5032583347756456,0.0,18,0,0,0,0,8844,651
prumer.unas.cz,0,unas,prumer,cz,4,1,14,1,3.3787834934861753,0.0,14,0,0,0,0,9291,204
deposit.kjde-d4d-223-d.com,0,kjde-d4d-223-d,deposit,com,14,1,26,1,3.7633424882718507,0.15384615384615385,26,0,3,0,0,-1,-1
https://www.e.maoiasci.com,0,maoiasci,www.e,com,8,2,0,0,0.0,0.0,26,0,0,0,1,-1,-1
collegetopros.com/2009/01/2009-mls-combine-kicks-off.html,1,collegetopros,,com,13,0,57,4,4.29983601442344,0.17543859649122806,57,0,4,0,0,2720,201
thebubblecomic.com/filefolder1/file/,0,thebubblecomic,,com,14,0,36,3,3.777175960125156,0.027777777777777776,36,0,0,0,0,3871,511
https://connecct-login.sozopoldreams-summer.com,0,sozopoldreams-summer,connecct-login,com,20,1,0,0,0.0,0.0,47,0,2,0,1,-1,-1
skyscraperpage.com/cities/?buildingID=420,1,skyscraperpage,,com,14,0,26,2,3.7671834678914613,0.0,41,0,0,1,0,9616,976
music.calarts.edu/facilities,1,calarts,music,edu,7,1,28,2,3.655045546825804,0.0,28,0,0,0,0,11657,684
3commedia.com/athletemanagement/,1,3commedia,,com,9,0,32,2,3.625807235905091,0.03125,32,0,0,0,0,-1,-1
https://biquyetcongai.com/wp-content/languages/loco/copperbottom,0,biquyetcongai,,com,13,0,39,4,3.8359323467345354,0.0,64,0,1,0,1,-1,-1
caraat-juwelier.nl/,0,caraat-juwelier,,nl,15,0,19,1,3.6818808028034025,0.0,19,0,1,0,0,6215,-1
http://www.earth-s.jp/s5ezhm1qd/index.php,0,earth-s,www,jp,7,1,20,2,3.8219280948873626,0.1,41,0,1,0,0,5849,15
worldwidechocolate.com/shop_elrey.html,1,worldwidechocolate,,com,18,0,38,2,3.955311316634013,0.0,38,0,0,0,0,7811,954
tools.ietf.org/html/rfc462,1,ietf,tools,org,4,1,26,3,3.95006375643621,0.11538461538461539,26,0,0,0,0,11145,178
